,FlightPlanID,GUFI,ADES,ALDT,SIBT,SIBT+10,Date,DelayTime
777,9077266,IGONO,ZGGG,2018-01-17 17:57:00,2018-01-17 18:25:00,2018-01-17 18:35:00,2018-01-17 00:00:00,-38.0
778,9077267,IGONO,ZGGG,2018-01-17 18:15:00,2018-01-17 18:10:00,2018-01-17 18:20:00,2018-01-17 00:00:00,-5.0
779,9077669,IGONO,ZGGG,2018-01-17 16:53:00,2018-01-17 17:25:00,2018-01-17 17:35:00,2018-01-17 00:00:00,-42.0
780,9077720,IGONO,ZGGG,2018-01-17 21:50:00,2018-01-17 21:10:00,2018-01-17 21:20:00,2018-01-17 00:00:00,30.0
781,9077847,IGONO,ZGGG,2018-01-17 15:48:00,2018-01-17 16:05:00,2018-01-17 16:15:00,2018-01-17 00:00:00,-27.0
782,9077955,IGONO,ZGGG,2018-01-17 18:37:00,2018-01-17 19:15:00,2018-01-17 19:25:00,2018-01-17 00:00:00,-48.0
783,9078042,IGONO,ZGGG,2018-01-17 20:43:00,2018-01-17 20:25:00,2018-01-17 20:35:00,2018-01-17 00:00:00,8.0
784,9078088,IGONO,ZGGG,2018-01-17 13:08:00,2018-01-17 13:35:00,2018-01-17 13:45:00,2018-01-17 00:00:00,-37.0
785,9078094,IGONO,ZGGG,2018-01-17 17:02:00,2018-01-17 17:20:00,2018-01-17 17:30:00,2018-01-17 00:00:00,-28.0
786,9078150,IGONO,ZGGG,2018-01-17 18:10:00,2018-01-17 18:40:00,2018-01-17 18:50:00,2018-01-17 00:00:00,-40.0
787,9078222,IGONO,ZGGG,2018-01-17 17:05:00,2018-01-17 16:40:00,2018-01-17 16:50:00,2018-01-17 00:00:00,15.0
788,9078230,IGONO,ZGGG,2018-01-17 16:27:00,2018-01-17 16:50:00,2018-01-17 17:00:00,2018-01-17 00:00:00,-33.0
789,9078242,IGONO,ZGGG,2018-01-17 16:43:00,2018-01-17 17:00:00,2018-01-17 17:10:00,2018-01-17 00:00:00,-27.0
790,9078340,IGONO,ZGGG,2018-01-17 14:41:00,2018-01-17 14:45:00,2018-01-17 14:55:00,2018-01-17 00:00:00,-14.0
791,9078509,IGONO,ZGGG,2018-01-17 17:55:00,2018-01-17 17:55:00,2018-01-17 18:05:00,2018-01-17 00:00:00,-10.0
792,9078631,IGONO,ZGGG,2018-01-17 18:40:00,2018-01-17 17:20:00,2018-01-17 17:30:00,2018-01-17 00:00:00,70.0
